GeneID,SYMBOL
7042,TGFB2
7043,TGFB3
7044,LEFTY2
7045,TGFBI
7046,TGFBR1
7047,TGM4
7048,TGFBR2
7049,TGFBR3
7050,TGIF1
7051,TGM1
7052,TGM2
7053,TGM3
7054,TH
7056,THBD
7057,THBS1
7058,THBS2
7059,THBS3
7060,THBS4
7062,TCHH
7063,THM
7064,THOP1
7066,THPO
7067,THRA
7068,THRB
7069,THRSP
7070,THY1
7071,KLF10
7072,TIA1
7073,TIAL1
7074,TIAM1
7075,TIE1
7076,TIMP1
7077,TIMP2
7078,TIMP3
7079,TIMP4
7080,NKX2-1
7082,TJP1
7083,TK1
7084,TK2
7085,TKCR
7086,TKT
7087,ICAM5
7088,TLE1
7089,TLE2
7090,TLE3
7091,TLE4
7092,TLL1
7093,TLL2
7094,TLN1
7095,SEC62
7096,TLR1
7097,TLR2
7098,TLR3
7099,TLR4
7100,TLR5
7101,NR2E1
7102,TSPAN7
7103,TSPAN8
7104,TM4SF4
7105,TSPAN6
7107,GPR137B
7108,TM7SF2
7109,TRAPPC10
7110,TMF1
7111,TMOD1
7112,TMPO
7114,TMSB4X
7117,TMSB4XP8
7122,CLDN5
7123,CLEC3B
7124,TNF
7126,TNFAIP1
7127,TNFAIP2
7128,TNFAIP3
7130,TNFAIP6
7132,TNFRSF1A
7133,TNFRSF1B
7134,TNNC1
7135,TNNI1
7136,TNNI2
7137,TNNI3
7138,TNNT1
7139,TNNT2
7140,TNNT3
7141,TNP1
7142,TNP2
7143,TNR
7145,TNS1
7146,TNXA
7148,TNXB
7150,TOP1
7152,TOP1P2
7153,TOP2A
7154,TRA-TGC7-1
7155,TOP2B
7156,TOP3A
7157,TP53
7158,TP53BP1
7159,TP53BP2
7161,TP73
7162,TPBG
7163,TPD52
7165,TPD52L2
7166,TPH1
7167,TPI1
7168,TPM1
7169,TPM2
7170,TPM3
7171,TPM4
7172,TPMT
7173,TPO
7174,TPP2
7175,TPR
7177,TPSAB1
7178,TPT1
7179,TPTE
7180,CRISP2
7181,NR2C1
7182,NR2C2
7183,TRC-GCA24-1
7184,HSP90B1
7185,TRAF1
7186,TRAF2
7187,TRAF3
7188,TRAF5
7189,TRAF6
7190,HSP90B2P
7193,TRE-TTC3-1
7196,TRG-GCC2-6
7197,TRG-TCC1-1
7198,TRG-GCC3-1
7200,TRH
7201,TRHR
7202,TRI-AAT9-1
7203,CCT3
7204,TRIO
7205,TRIP6
7206,TRK-TTT3-5
7207,TRL-AAG2-3
7208,TRL-TAG1-1
7210,TRX-CAT1-2
7212,TRX-CAT2-1
7214,TRN-GTT2-1
7216,TRO
7217,TRP-AGG2-5
7218,TRP-AGG2-6
7219,TRP-TGG3-1
7220,TRPC1
7221,TRPC2
7222,TRPC3
7223,TRPC4
7224,TRPC5
7225,TRPC6
7226,TRPM2
7227,TRPS1
7230,TRR-TCT2-1
7231,TRR-ACG1-2
7232,TRR-TCG4-1
7233,TRR-CCG2-1
7234,TRU-TCA1-1
7236,TRT-TGT6-1
7237,TRT-TGT3-1
7247,TSN
7249,TSC2
7251,TSG101
7252,TSHB
7253,TSHR
7257,TSNAX
7258,TSPY1
7259,TSPYL1
7260,EIPR1
7262,PHLDA2
7263,TST
7264,TSTA3
7265,TTC1
7266,DNAJC7
7267,TTC3
7268,TTC4
7270,TTF1
7272,TTK
7273,TTN
7274,TTPA
7275,TUB
7276,TTR
7277,TUBA4A
7278,TUBA3C
7280,TUBB2A
7283,TUBG1
7284,TUFM
7286,TUFT1
7287,TULP1
7289,TULP3
7290,HIRA
7291,TWIST1
7292,TNFSF4
7293,TNFRSF4
7294,TXK
7295,TXN
7296,TXNRD1
7297,TYK2
7298,TYMS
7299,TYR
7300,TYRL
7301,TYRO3
7302,TYRO3P
7305,TYROBP
7306,TYRP1
7307,U2AF1
7310,ZRSR2P1
7311,UBA52
7314,UBB
7316,UBC
7317,UBA1
7318,UBA7
7319,UBE2A
7320,UBE2B
7321,UBE2D1
7322,UBE2D2
7323,UBE2D3
7324,UBE2E1
7325,UBE2E2
7326,UBE2G1
7327,UBE2G2
7328,UBE2H
7329,UBE2I
7332,UBE2L3
7333,UBE2L4
7334,UBE2N
7335,UBE2V1
7336,UBE2V2
7337,UBE3A
7341,SUMO1
7342,UBP1
7343,UBTF
7345,UCHL1
7347,UCHL3
7348,UPK1B
7349,UCN
7350,UCP1
7351,UCP2
7352,UCP3
7353,UFD1
7355,SLC35A2
7356,SCGB1A1
7357,UGCG
7358,UGDH
7360,UGP2
7361,UGT1A
7363,UGT2B4
7364,UGT2B7
7365,UGT2B10
7366,UGT2B15
7367,UGT2B17
7368,UGT8
7369,UMOD
7371,UCK2
7372,UMPS
7373,COL14A1
7374,UNG
7375,USP4
7376,NR1H2
7378,UPP1
7379,UPK2
7380,UPK3A
7381,UQCRB
7384,UQCRC1
7385,UQCRC2
7386,UQCRFS1
7388,UQCRH
7389,UROD
7390,UROS
7391,USF1
7392,USF2
7398,USP1
7399,USH2A
7402,UTRN
7403,KDM6A
7404,UTY
7405,UVRAG
7407,VARS
7408,VASP
7409,VAV1
7410,VAV2
7411,VBP1
7412,VCAM1
7414,VCL
7415,VCP
7416,VDAC1
7417,VDAC2
7419,VDAC3
7421,VDR
7422,VEGFA
7423,VEGFB
7424,VEGFC
7425,VGF
7428,VHL
7429,VIL1
7430,EZR
7431,VIM
7432,VIP
7433,VIPR1
7434,VIPR2
7435,VIS1
7436,VLDLR
7439,BEST1
7441,VPREB1
7442,TRPV1
7443,VRK1
7444,VRK2
7447,VSNL1
7448,VTN
7450,VWF
7453,WARS
7454,WAS
7455,ZAN
7456,WIPF1
7458,EIF4H
7461,CLIP2
7462,LAT2
7464,CORO2A
7465,WEE1
7466,WFS1
7468,NSD2
7469,NELFA
7471,WNT1
7472,WNT2
7473,WNT3
7474,WNT5A
7475,WNT6
7476,WNT7A
7477,WNT7B
7478,WNT8A
7479,WNT8B
7480,WNT10B
7481,WNT11
7482,WNT2B
7483,WNT9A
7484,WNT9B
7485,WRB
7486,WRN
7490,WT1
7491,WT2
7494,XBP1
7495,XBP1P1
7497,XCE
7498,XDH
7499,XG
7503,XIST
7504,XK
7507,XPA
7508,XPC
7511,XPNPEP1
7512,XPNPEP2
7514,XPO1
7515,XRCC1
7516,XRCC2
7517,XRCC3
7518,XRCC4
7520,XRCC5
7523,XS
7524,XWNPEP
7525,YES1
7526,YES1P1
7528,YY1
7529,YWHAB
7531,YWHAE
7532,YWHAG
7533,YWHAH
7534,YWHAZ
7535,ZAP70
7536,SF1
7538,ZFP36
7541,ZBTB14
7542,ZFPL1
7543,ZFX
7544,ZFY
7545,ZIC1
7546,ZIC2
7547,ZIC3
7549,ZNF2
7551,ZNF3
7552,ZNF711
7553,ZNF7
7555,CNBP
7556,ZNF10
7559,ZNF12
7561,ZNF14
7566,ZNF18
7567,ZNF19
7568,ZNF20
7569,ZNF182
7570,ZNF22
7571,ZNF23
7572,ZNF24
7576,ZNF28
7577,ZNF29P
7580,ZNF32
7581,ZNF33A
7582,ZNF33B
7584,ZNF35
7586,ZKSCAN1
7587,ZNF37A
7592,ZNF41
7593,MZF1
7594,ZNF43
7597,ZBTB25
7620,ZNF69
7621,ZNF70
7625,ZNF74
7629,ZNF76
7633,ZNF79
7634,ZNF80
7637,ZNF84
7639,ZNF85
7643,ZNF90
7644,ZNF91
7675,ZNF121
7678,ZNF124
7681,MKRN3
7690,ZNF131
7691,ZNF132
7692,ZNF133
7693,ZNF134
7694,ZNF135
7696,ZNF137P
7697,ZNF138
7699,ZNF140
7700,ZNF141
7701,ZNF142
7702,ZNF143
7703,PCGF2
7704,ZBTB16
7705,ZNF146
7706,TRIM25
7707,ZNF148
7709,ZBTB17
7710,ZNF154
7712,ZNF157
7716,VEZF1
7718,ZNF165
7726,TRIM26
7727,ZNF174
7728,ZNF175
7730,ZNF177
7732,RNF112
7733,ZNF180
7737,RNF113A
7738,ZNF184
7739,ZNF185
7741,ZSCAN26
7743,ZNF189
7750,ZMYM2
7753,ZNF202
7755,ZNF205
7756,ZNF207
7757,ZNF208
7761,ZNF214
7762,ZNF215
7763,ZFAND5
7764,ZNF217
7766,ZNF223
7767,ZNF224
7773,ZNF230
7779,SLC30A1
7780,SLC30A2
7781,SLC30A3
7782,SLC30A4
7783,ZP2
7784,ZP3
7786,MAP3K12
7789,ZXDA
7791,ZYX
7798,LUZP1
7799,PRDM2
7802,DNALI1
7803,PTP4A1
7804,LRP8
7805,LAPTM5
7809,BSND
7812,CSDE1
7813,EVI5
7818,DAP3
7827,NPHS2
7832,BTG2
7837,PXDN
7840,ALMS1
7841,MOGS
7844,RNF103
7846,TUBA1A
7849,PAX8
7850,IL1R2
7851,MALL
7852,CXCR4
7855,FZD5
7857,SCG2
7862,BRPF1
7866,IFRD2
7867,MAPKAPK3
7869,SEMA3B
7871,SLMAP
7873,MANF
7874,USP7
7879,RAB7A
7881,KCNAB1
7884,SLBP
7903,ST8SIA4
7905,REEP5
7913,DEK
7915,ALDH5A1
7916,PRRC2A
7917,BAG6
7918,GPANK1
7919,DDX39B
7920,ABHD16A
7922,SLC39A7
7923,HSD17B8
7932,OR2H2
7936,NELFE
7940,LST1
7941,PLA2G7
7942,TFEB
7955,RNF217-AS1
7957,EPM2A
7965,AIMP2
7975,MAFK
7976,FZD3
7978,MTERF1
7979,SEM1
7980,TFPI2
7982,ST7
7984,ARHGEF5
7988,ZNF212
7991,TUSC3
7993,UBXN8
7994,KAT6A
8000,PSCA
8001,GLRA3
8019,BRD3
8021,NUP214
8022,LHX3
8027,STAM
8028,MLLT10
8029,CUBN
8030,CCDC6
8031,NCOA4
8034,SLC25A16
8036,SHOC2
8038,ADAM12
8045,RASSF7
8048,CSRP3
8050,PDHX
8061,FOSL1
8065,CUL5
8073,PTP4A2
8074,FGF23
8076,MFAP5
8079,MLF2
8082,SSPN
8085,KMT2D
8086,AAAS
8087,FXR1
8089,YEATS4
8091,HMGA2
8092,ALX1
8099,CDK2AP1
8100,IFT88
8106,PABPN1
8110,DPF3
8111,GPR68
8115,TCL1A
8120,AP3B2
8123,PWAR5
8125,ANP32A
8128,ST8SIA2
8131,NPRL3
8139,GAN
8140,SLC7A5
8148,TAF15
8153,RND2
8161,COIL
8165,AKAP1
8170,SLC14A2
8174,MADCAM1
8178,ELL
8189,SYMPK
8190,MIA
8192,CLPP
8193,DPF1
8195,MKKS
8200,GDF5
8202,NCOA3
8204,NRIP1
8208,CHAF1B
8209,GATD3A
8214,DGCR6
8215,DVL1P1
8216,LZTR1
8218,CLTCL1
8220,ESS2
8224,SYN3
8226,PUDP
8227,AKAP17A
8228,PNPLA4
8233,ZRSR2
8237,USP11
8239,USP9X
8241,RBM10
8242,KDM5C
8243,SMC1A
8260,NAA10
8263,F8A1
8266,UBL4A
8270,LAGE3
8273,SLC10A3
8277,TKTL1
8284,KDM5D
8287,USP9Y
8288,EPX
8289,ARID1A
8290,HIST3H3
8291,DYSF
8292,COLQ
8293,SERF1A
8294,HIST1H4I
8295,TRRAP
8301,PICALM
8302,KLRC4
8303,SNN
8309,ACOX2
8310,ACOX3
8312,AXIN1
8313,AXIN2
8314,BAP1
8315,BRAP
8317,CDC7
8318,CDC45
8320,EOMES
8321,FZD1
8322,FZD4
8323,FZD6
8324,FZD7
8325,FZD8
8326,FZD9
8327,GABPAP
8328,GFI1B
8329,HIST1H2AI
8330,HIST1H2AK
8331,HIST1H2AJ
8332,HIST1H2AL
8333,HIST1H2APS4
8334,HIST1H2AC
8336,HIST1H2AM
8337,HIST2H2AA3
8338,HIST2H2AC
8339,HIST1H2BG
8340,HIST1H2BL
8341,HIST1H2BN
8342,HIST1H2BM
8343,HIST1H2BF
8344,HIST1H2BE
8345,HIST1H2BH
8346,HIST1H2BI
8347,HIST1H2BC
8348,HIST1H2BO
8349,HIST2H2BE
8350,HIST1H3A
8351,HIST1H3D
8352,HIST1H3C
8353,HIST1H3E
8355,HIST1H3G
8356,HIST1H3J
8357,HIST1H3H
8358,HIST1H3B
8359,HIST1H4A
8360,HIST1H4D
8361,HIST1H4F
8362,HIST1H4K
8364,HIST1H4C
8366,HIST1H4B
8368,HIST1H4L
8369,HIST1H4G
8370,HIST2H4A
8372,HYAL3
8379,MAD1L1
8382,NME5
8383,OR1A1
8387,OR1E1
8391,OR1P1
8394,PIP5K1A
8395,PIP5K1B
8396,PIP4K2B
8398,PLA2G6
8399,PLA2G10
8402,SLC25A11
8403,SOX14
8404,SPARCL1
8405,SPOP
8406,SRPX
8407,TAGLN2
8408,ULK1
8409,UXT
8411,EEA1
8412,BCAR3
8416,ANXA9
8417,STX7
8418,CMAHP
8419,BFSP2
8420,SNHG3
8424,BBOX1
8425,LTBP4
8427,ZNF282
8428,STK24
8431,NR0B2
8433,UTF1
8434,RECK
8435,SOAT2
8436,CAVIN2
8437,RASAL1
8438,RAD54L
8439,NSMAF
8440,NCK2
8443,GNPAT
8444,DYRK3
8445,DYRK2
8446,DUSP11
8447,DOC2B
8448,DOC2A
8449,DHX16
8450,CUL4B
8451,CUL4A
8452,CUL3
8453,CUL2
8454,CUL1
8455,ATRN
8456,FOXN1
8458,TTF2
8459,TPST2
8460,TPST1
8462,KLF11
8463,TEAD2
8464,SUPT3H
8466,ST11
8467,SMARCA5
8468,FKBP6
8470,SORBS2
8471,IRS4
8473,OGT
8476,CDC42BPA
8477,GPR65
8480,RAE1
8481,OFD1
8482,SEMA7A
8483,CILP
8484,GALR3
8487,GEMIN2
8490,RGS5
8491,MAP4K3
8492,PRSS12
8493,PPM1D
8495,PPFIBP2
8496,PPFIBP1
8498,RANBP3
8499,PPFIA2
8500,PPFIA1
8501,SLC43A1
8502,PKP4
8503,PIK3R3
8504,PEX3
8505,PARG
8506,CNTNAP1
8507,ENC1
8508,NIPSNAP1
8509,NDST2
8510,MMP23B
8511,MMP23A
8513,LIPF
8514,KCNAB2
8515,ITGA10
8516,ITGA8
8517,IKBKG
8518,ELP1
8519,IFITM1
8520,HAT1
8521,GCM1
8522,GAS7
8525,DGKZ
8526,DGKE
8527,DGKD
8528,DDO
8529,CYP4F2
8530,CST7
8531,YBX3
8532,CPZ
8533,COPS3
8534,CHST1
8535,CBX4
8536,CAMK1
8537,BCAS1
8538,BARX2
8539,API5
8540,AGPS
8541,PPFIA3
8542,APOL1
8543,LMO4
8544,PIR
8545,CGGBP1
8546,AP3B1
8547,FCN3
8548,BLZF1
8549,LGR5
8550,MAPKAPK5
8552,INE1
8553,BHLHE40
8554,PIAS1
8555,CDC14B
8556,CDC14A
8557,TCAP
8558,CDK10
8559,PRPF18
8560,DEGS1
8562,DENR
8563,THOC5
8564,KMO
8565,YARS
8566,PDXK
8567,MADD
8568,RRP1
8569,MKNK1
8570,KHSRP
8572,PDLIM4
8573,CASK
8574,AKR7A2
8575,PRKRA
8576,STK16
8577,TMEFF1
8578,SCARF1
8581,LY6D
8586,OR7E87P
8587,OR7E2P
8590,OR6A2
8591,OR5G1P
8601,RGS20
8602,NOP14
8604,SLC25A12
8605,PLA2G4C
8607,RUVBL1
8608,RDH16
8609,KLF7
8611,PLPP1
8612,PLPP2
8613,PLPP3
8614,STC2
8615,USO1
8618,CADPS
8620,NPFF
8621,CDK13
8622,PDE8B
8623,ASMTL
8624,PSMG1
8625,RFXANK
8626,TP63
8629,JRK
8630,HSD17B6
8631,SKAP1
8632,DNAH17
8633,UNC5C
8634,RTCA
8635,RNASET2
8636,SSNA1
8637,EIF4EBP3
8638,OASL
8639,AOC3
8641,PCDHGB4
8642,DCHS1
8643,PTCH2
8644,AKR1C3
8645,KCNK5
8646,CHRD
8647,ABCB11
8648,NCOA1
8649,LAMTOR3
8650,NUMB
8653,DDX3Y
8654,PDE5A
8655,DYNLL1
8658,TNKS
8659,ALDH4A1
8660,IRS2
8661,EIF3A
8662,EIF3B
8663,EIF3C
8664,EIF3D
8665,EIF3F
8666,EIF3G
8667,EIF3H
8668,EIF3I
8669,EIF3J
8671,SLC4A4
8672,EIF4G3
8673,VAMP8
8674,VAMP4
8675,STX16
8676,STX11
8677,STX10
8678,BECN1
8681,JMJD7-PLA2G4B
8682,PEA15
8683,SRSF9
8685,MARCO
8687,KRT38
8688,KRT37
8689,KRT36
8692,HYAL2
8693,GALNT4
8694,DGAT1
8697,CDC23
8698,S1PR4
8701,DNAH11
8702,B4GALT4
8703,B4GALT3
8704,B4GALT2
8705,B3GALT4
8706,B3GALNT1
8707,B3GALT2
8708,B3GALT1
8710,SERPINB7
8711,TNK1
8712,PAGE1
8714,ABCC3
8715,NOL4
8717,TRADD
8718,TNFRSF25
8720,MBTPS1
8721,EDF1
8722,CTSF
8723,SNX4
8724,SNX3
8725,URI1
8726,EED
8727,CTNNAL1
8728,ADAM19
8729,GBF1
8731,RNMT
8732,RNGTT
8733,GPAA1
8735,MYH13
8736,MYOM1
8737,RIPK1
8738,CRADD
8739,HRK
8740,TNFSF14
8741,TNFSF13
8742,TNFSF12
8744,TNFSF9
8745,ADAM23
8747,ADAM21
8749,ADAM18
8751,ADAM15
8754,ADAM9
8755,ADAM6
8756,ADAM7
8759,ADAM1A
8760,CDS2
8761,PABPC4
8763,CD164
8764,TNFRSF14
8766,RAB11A
8767,RIPK2
8771,TNFRSF6B
8772,FADD
8773,SNAP23
8774,NAPG
8775,NAPA
8776,MTMR1
8777,MPDZ
8778,SIGLEC5
8780,RIOK3
8781,PSPHP1
8784,TNFRSF18
8786,RGS11
8787,RGS9
8788,DLK1
8789,FBP2
8790,FPGT
8792,TNFRSF11A
8793,TNFRSF10D
8794,TNFRSF10C
8795,TNFRSF10B
8796,SCEL
8797,TNFRSF10A
8798,DYRK4
8799,PEX11B
8801,SUCLG2
8802,SUCLG1
8803,SUCLA2
8804,CREG1
8805,TRIM24
8807,IL18RAP
8808,IL1RL2
8809,IL18R1
8811,GALR2
8812,CCNK
8813,DPM1
8814,CDKL1
8815,BANF1
8816,DCAF5
8817,FGF18
8818,DPM2
8819,SAP30
8820,HESX1
8821,INPP4B
8822,FGF17
8823,FGF16
8824,CES2
8825,LIN7A
8826,IQGAP1
8828,NRP2
8829,NRP1
8831,SYNGAP1
8832,CD84
8833,GMPS
8834,TMEM11
8835,SOCS2
8836,GGH
8837,CFLAR
8838,CCN6
8839,CCN5
8840,CCN4
8841,HDAC3
8842,PROM1
8843,HCAR3
8844,KSR1
8846,ALKBH1
8847,DLEU2
8848,TSC22D1
8850,KAT2B
8851,CDK5R1
8852,AKAP4
8853,ASAP2
8854,ALDH1A2
8856,NR1I2
8857,FCGBP
8858,PROZ
8859,STK19
8861,LDB1
8862,APLN
8863,PER3
8864,PER2
8867,SYNJ1
8869,ST3GAL5
8870,IER3
8871,SYNJ2
8872,CDC123
8874,ARHGEF7
8875,VNN2
8876,VNN1
8877,SPHK1
8878,SQSTM1
8879,SGPL1
8880,FUBP1
8881,CDC16
8882,ZPR1
8883,NAE1
8884,SLC5A6
8886,DDX18
8887,TAX1BP1
8888,MCM3AP
8891,EIF2B3
8892,EIF2B2
8893,EIF2B5
8894,EIF2S2
8895,CPNE3
8896,BUD31
8897,MTMR3
8898,MTMR2
8899,PRPF4B
8900,CCNA1
8904,CPNE1
8905,AP1S2
8906,AP1G2
8907,AP1M1
8908,GYG2
8909,ENDOU
8910,SGCE
8911,CACNA1I
8912,CACNA1H
8913,CACNA1G
8914,TIMELESS
8915,BCL10
8916,HERC3
8924,HERC2
8925,HERC1
8926,SNURF
8928,FOXH1
8929,PHOX2B
8930,MBD4
8932,MBD2
8933,RTL8C
8934,RAB29
8935,SKAP2
8936,WASF1
8938,BAIAP3
8939,FUBP3
8940,TOP3B
8941,CDK5R2
8942,KYNU
8943,AP3D1
8944,SNORD73A
8945,BTRC
8968,HIST1H3F
8969,HIST1H2AG
8970,HIST1H2BJ
8971,H1FX
8972,MGAM
8973,CHRNA6
8974,P4HA2
8975,USP13
8976,WASL
8985,PLOD3
8986,RPS6KA4
8987,STBD1
8988,HSPB3
8989,TRPA1
8991,SELENBP1
8992,ATP6V0E1
8993,PGLYRP1
8994,LIMD1
8995,TNFSF18
8996,NOL3
8997,KALRN
8999,CDKL2
9001,HAP1
9002,F2RL3
9013,TAF1C
9014,TAF1B
9015,TAF1A
9016,SLC25A14
9019,MPZL1
9020,MAP3K14
9021,SOCS3
9022,CLIC3
9023,CH25H
9024,BRSK2
9025,RNF8
9026,HIP1R
9027,NAT8
9028,RHBDL1
9031,BAZ1B
9032,TM4SF5
9033,PKD2L1
9034,CCRL2
9037,SEMA5A
9038,TAAR5
9039,UBA3
9040,UBE2M
9043,SPAG9
9044,BTAF1
9045,RPL14
9046,DOK2
9047,SH2D2A
9048,ARTN
9049,AIP
9050,PSTPIP2
9051,PSTPIP1
9052,GPRC5A
9053,MAP7
9054,NFS1
9055,PRC1
9056,SLC7A7
9057,SLC7A6
9058,SLC13A2
9060,PAPSS2
9061,PAPSS1
9063,PIAS2
9064,MAP3K6
9066,SYT7
9068,ANGPTL1
9069,CLDN12
9070,ASH2L
9071,CLDN10
9073,CLDN8
9074,CLDN6
9075,CLDN2
9076,CLDN1
9077,DIRAS3
9079,LDB2
9080,CLDN9
9081,PRY
9082,XKRY
9083,BPY2
9084,VCY
9085,CDY1
9086,EIF1AY
9087,TMSB4Y
9088,PKMYT1
9091,PIGQ
9092,SART1
9093,DNAJA3
9094,UNC119
9095,TBX19
9096,TBX18
9097,USP14
9098,USP6
9099,USP2
9100,USP10
9101,USP8
9103,FCGR2C
9104,RGN
9107,MTMR6
9108,MTMR7
9110,MTMR4
9111,NMI
9112,MTA1
9113,LATS1
9114,ATP6V0D1
9118,INA
9119,KRT75
9120,SLC16A6
9121,SLC16A5
9122,SLC16A4
9123,SLC16A3
9124,PDLIM1
9125,CNOT9
9126,SMC3
9127,P2RX6
9128,PRPF4
9129,PRPF3
9130,FAM50A
9131,AIFM1
9132,KCNQ4
9133,CCNB2
9134,CCNE2
9135,RABEP1
9138,ARHGEF1
9139,CBFA2T2
9140,ATG12
9141,PDCD5
9143,SYNGR3
9144,SYNGR2
9145,SYNGR1
9146,HGS
9147,NEMF
9148,NEURL1
9149,DYRK1B
9150,CTDP1
9152,SLC6A5
9153,SLC28A2
9154,SLC28A1
9156,EXO1
9158,FIBP
9159,PCSK7
9162,DGKI
9166,EBAG9
9167,COX7A2L
9168,TMSB10
9169,SCAF11
9170,LPAR2
9172,MYOM2
9173,IL1RL1
9175,MAP3K13
9177,HTR3B
9179,AP4M1
9180,OSMR
9181,ARHGEF2
9182,RASSF9
9183,ZW10
9184,BUB3
9185,REPS2
9187,SLC24A1
9188,DDX21
9189,ZBED1
9191,DEDD
9194,SLC16A7
9196,KCNAB3
9197,SLC33A1
9200,HACD1
9201,DCLK1
9202,ZMYM4
9203,ZMYM3
9204,ZMYM6
9205,ZMYM5
9206,RAD17P2
9207,RAD17P1
9208,LRRFIP1
9209,LRRFIP2
9210,BMP15
9211,LGI1
9212,AURKB
9213,XPR1
9214,FCMR
9215,LARGE1
9217,VAPB
9218,VAPA
9219,MTA2
9220,TIAF1
9221,NOLC1
9223,MAGI1
9227,LRAT
9228,DLGAP2
9229,DLGAP1
9230,RAB11B
9231,DLG5
9232,PTTG1
9235,IL32
9236,CCPG1
9238,TBRG4
9240,PNMA1
9241,NOG
9242,MSC
9244,CRLF1
9245,GCNT3
9246,UBE2L6
9247,GCM2
9248,GPR50
9249,DHRS3
9252,RPS6KA5
9253,NUMBL
9254,CACNA2D2
9255,AIMP1
9256,TSPOAP1
9258,MFHAS1
9260,PDLIM7
9261,MAPKAPK2
9262,STK17B
9263,STK17A
9265,CYTH3
9266,CYTH2
9267,CYTH1
9270,ITGB1BP1
9271,PIWIL1
9274,BCL7C
9275,BCL7B
9276,COPB2
9277,WDR46
9282,MED14
9283,GPR37L1
9284,NPIPA1
9287,TAAR2
9288,TAAR3P
9289,ADGRG1
9290,GPR55
9293,GPR52
9294,S1PR2
9295,SRSF11
9296,ATP6V1F
9298,SNORD31
9299,SNORD30
9300,SNORD28
9301,SNORD27
9302,SNORD26
9303,SNORD25
9304,SNORD22
9306,SOCS6
9308,CD83
9311,ASIC3
9312,KCNB2
9313,MMP20
9314,KLF4
9315,NREP
9317,PTER
9318,COPS2
9319,TRIP13
9320,TRIP12
9321,TRIP11
9322,TRIP10
9324,HMGN3
9325,TRIP4
9326,ZNHIT3
9328,GTF3C5
9329,GTF3C4
9330,GTF3C3
9331,B4GALT6
9332,CD163
9333,TGM5
9334,B4GALT5
9337,CNOT8
9338,TCEAL1
9340,GLP2R
9341,VAMP3
9342,SNAP29
9343,EFTUD2
9344,TAOK2
9348,NDST3
9349,RPL23
9350,CER1
9351,SLC9A3R2
9352,TXNL1
9353,SLIT2
9354,UBE4A
9355,LHX2
9356,SLC22A6
9358,ITGBL1
9360,PPIG
9361,LONP1
9362,CPNE6
9363,RAB33A
9364,RAB28
9365,KL
9366,RAB9BP1
9367,RAB9A
9368,SLC9A3R1
9369,NRXN3
9370,ADIPOQ
9371,KIF3B
9372,ZFYVE9
9373,PLAA
9374,PPT2
9375,TM9SF2
9376,SLC22A8
9377,COX5A
9378,NRXN1
9379,NRXN2
9380,GRHPR
9381,OTOF
9382,COG1
9383,TSIX
9388,LIPG
9389,SLC22A14
9390,SLC22A13
9391,CIAO1
9392,TGFBRAP1
9394,HS6ST1
9397,NMT2
9398,CD101
9399,STOML1
9400,RECQL5
9401,RECQL4
9402,GRAP2
9403,SELENOF
9404,LPXN
9406,ZRANB2
9407,TMPRSS11D
9409,PEX16
9410,SNRNP40
9411,ARHGAP29
9412,MED21
9413,FAM189A2
9414,TJP2
9415,FADS2
9416,DDX23
9419,CRIPT
9420,CYP7B1
9421,HAND1
9422,ZNF264
9423,NTN1
9424,KCNK6
9425,CDYL
9426,CDY2A
9427,ECEL1
9429,ABCG2
9430,MYLKP1
9431,OR7E22P
9435,CHST2
9436,NCR2
9437,NCR1
9439,MED23
9440,MED17
9441,MED26
9442,MED27
9443,MED7
9444,QKI
9445,ITM2B
9446,GSTO1
9447,AIM2
9448,MAP4K4
9450,LY86
9451,EIF2AK3
9452,ITM2A
9453,GGPS1
9454,HOMER3
9455,HOMER2
9456,HOMER1
9457,FHL5
9459,ARHGEF6
9462,RASAL2
9463,PICK1
9464,HAND2
9465,AKAP7
9466,IL27RA
9467,SH3BP5
9468,PCYT1B
9469,CHST3
9470,EIF4E2
9472,AKAP6
9473,THEMIS2
9474,ATG5
9475,ROCK2
9476,NAPSA
9477,MED20
9478,CABP1
9479,MAPK8IP1
9480,ONECUT2
9481,SLC25A27
9482,STX8
9486,CHST10
9487,PIGL
9488,PIGB
9489,PGS1
9491,PSMF1
9493,KIF23
9495,AKAP5
9496,TBX4
9497,SLC4A7
9498,SLC4A8
9499,MYOT
9500,MAGED1
9501,RPH3AL
9502,XAGE2
9506,PAGE4
9507,ADAMTS4
9508,ADAMTS3
9509,ADAMTS2
9510,ADAMTS1
9512,PMPCB
9513,FXR2
9514,GAL3ST1
9515,STXBP5L
9516,LITAF
9517,SPTLC2
9518,GDF15
9519,TBPL1
9520,NPEPPS
9521,EEF1E1
9522,SCAMP1
9524,TECR
9525,VPS4B
9526,MPDU1
9527,GOSR1
9528,TMEM59
9529,BAG5
9530,BAG4
9531,BAG3
9532,BAG2
9533,POLR1C
9534,ZNF254
9535,GMFG
9536,PTGES
9537,TP53I11
9538,EI24
9540,TP53I3
9541,CIR1
9542,NRG2
9543,IGDCC3
9545,RAB3D
9546,APBA3
9547,CXCL14
9550,ATP6V1G1
9552,SPAG7
9553,MRPL33
9554,SEC22B
9555,H2AFY
9556,ATP5MPL
9557,CHD1L
9559,VPS26A
9560,CCL4L2
9562,MINPP1
9563,H6PD
9564,BCAR1
9567,GTPBP1
9568,GABBR2
